PXD;RAW;Useable;cell_line;disease;tissue_type;treatment;sub_cell
PXD000900;HeLa_try_CID_1.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000900;HeLa_try_CID_2.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000900;HeLa_try_CID_3.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000900;HeLa_try_HCD_1.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000900;HeLa_try_HCD_2.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD000900;HeLa_try_HCD_3.raw;yes;HeLa;adenocarcinoma;cervix;;
;;;;;;;
PXD013541;QExactiveHF02_05603.raw;no;;;;;
PXD013541;QExactiveHF02_05604.raw;no;;;;;
PXD013541;QExactiveHF02_05605.raw;no;;;;;
PXD013541;QExactiveHF02_05606.raw;no;;;;;
PXD013541;QExactiveHF02_05607.raw;no;;;;;
PXD013541;QExactiveHF02_05608.raw;no;;;;;
PXD013541;QExactiveHF02_05610.raw;no;;;;;
PXD013541;QExactiveHF02_05611.raw;no;;;;;
PXD013541;QExactiveHF02_05612.raw;no;;;;;
PXD013541;QExactiveHF02_05613.raw;no;;;;;
PXD013541;QExactiveHF02_05614.raw;no;;;;;
PXD013541;QExactiveHF02_05615.raw;no;;;;;
PXD013541;QExactiveHF02_05616.raw;no;;;;;
PXD013541;QExactiveHF02_05617.raw;no;;;;;
PXD013541;QExactiveHF02_05618.raw;no;;;;;
PXD013541;QExactiveHF02_05620.raw;no;;;;;
PXD013541;QExactiveHF02_05621.raw;no;;;;;
PXD013541;QExactiveHF02_05622.raw;no;;;;;
PXD013541;QExactiveHF02_05623.raw;no;;;;;
PXD013541;QExactiveHF02_05624.raw;no;;;;;
PXD013541;QExactiveHF02_05625.raw;no;;;;;
PXD013541;QExactiveHF02_05626.raw;no;;;;;
PXD013541;QExactiveHF02_05627.raw;no;;;;;
PXD013541;QExactiveHF02_05628.raw;no;;;;;
PXD013541;QExactiveHF02_05630.raw;no;;;;;
PXD013541;QExactiveHF02_05631.raw;no;;;;;
PXD013541;QExactiveHF02_05632.raw;no;;;;;
PXD013541;QExactiveHF02_05633.raw;no;;;;;
PXD013541;QExactiveHF02_05634.raw;no;;;;;
PXD013541;QExactiveHF02_05635.raw;no;;;;;
PXD013541;QExactiveHF02_05636.raw;no;;;;;
PXD013541;QExactiveHF02_05637.raw;no;;;;;
PXD013541;QExactiveHF02_05638.raw;no;;;;;
;;no;;;;;
PXD018066;CFP_0.5ug_1.raw;no;;;;;
PXD018066;CFP_0.5ug_2.raw;no;;;;;
PXD018066;CFP_0.5ug_3.raw;no;;;;;
PXD018066;CFP_HT29_28m_1.raw;yes;HT29;adenocarcinoma;colon;;
PXD018066;CFP_HT29_28m_2.raw;yes;HT29;adenocarcinoma;colon;;
PXD018066;CFP_HT29_28m_3.raw;yes;HT29;adenocarcinoma;colon;;
PXD018066;FASP_10ug_1H_1.raw;no;;;;;
PXD018066;FASP_10ug_1H_2.raw;no;;;;;
PXD018066;FASP_10ug_1H_3.raw;no;;;;;
PXD018066;FASP_10ug_1H-ON_1.raw;no;;;;;
PXD018066;FASP_10ug_1H-ON_2.raw;no;;;;;
PXD018066;FASP_10ug_1H-ON_3.raw;no;;;;;
PXD018066;HF200228_0427_i_mnd.raw;no;;;;;
PXD018066;HF200228_0428_i_mnd.raw;no;;;;;
;;;;;;;
PXD017391;20190828_Lumos_ML_NP_EXP1_M0_Rep1.raw;yes;THP1;monocytic leukemia;blood;;
PXD017391;20190828_Lumos_ML_NP_EXP1_M0_Rep2.raw;yes;THP1;monocytic leukemia;blood;;
PXD017391;20190828_Lumos_ML_NP_EXP1_M0_Rep3.raw;yes;THP1;monocytic leukemia;blood;;
PXD017391;20190828_Lumos_ML_NP_EXP1_M1_48h_Rep1.raw;yes;THP1;monocytic leukemia;blood;;
PXD017391;20190828_Lumos_ML_NP_EXP1_M1_48h_Rep2.raw;yes;THP1;monocytic leukemia;blood;;
PXD017391;20190828_Lumos_ML_NP_EXP1_M1_48h_Rep3.raw;yes;THP1;monocytic leukemia;blood;;
PXD017391;20190828_Lumos_ML_NP_EXP1_M1_6h_Rep1.raw;yes;THP1;monocytic leukemia;blood;;
PXD017391;20190828_Lumos_ML_NP_EXP1_M1_6h_Rep2.raw;yes;THP1;monocytic leukemia;blood;;
PXD017391;20190828_Lumos_ML_NP_EXP1_M1_6h_Rep3.raw;yes;THP1;monocytic leukemia;blood;;
PXD017391;20190828_Lumos_ML_NP_EXP1_M2_24h_Rep1.raw;yes;THP1;monocytic leukemia;blood;;
PXD017391;20190828_Lumos_ML_NP_EXP1_M2_24h_Rep2.raw;yes;THP1;monocytic leukemia;blood;;
PXD017391;20190828_Lumos_ML_NP_EXP1_M2_24h_Rep3.raw;yes;THP1;monocytic leukemia;blood;;
PXD017391;20190828_Lumos_ML_NP_EXP1_M2_48h_Rep1.raw;yes;THP1;monocytic leukemia;blood;;
PXD017391;20190828_Lumos_ML_NP_EXP1_M2_48h_Rep2.raw;yes;THP1;monocytic leukemia;blood;;
PXD017391;20190828_Lumos_ML_NP_EXP1_M2_48h_Rep3.raw;yes;THP1;monocytic leukemia;blood;;
PXD017391;20190828_Lumos_ML_NP_EXP1_ND_Rep1.raw;yes;THP1;monocytic leukemia;blood;;
PXD017391;20190828_Lumos_ML_NP_EXP1_ND_Rep2.raw;yes;THP1;monocytic leukemia;blood;;
PXD017391;20190828_Lumos_ML_NP_EXP1_ND_Rep3.raw;yes;THP1;monocytic leukemia;blood;;
;;;;;;;
PXD014777;/;;;;;;
;;;;;;;
PXD016742;CFP_1ug_1.raw;no;;;;;
PXD016742;CFP_1ug_2.raw;no;;;;;
PXD016742;CFP_1ug_3.raw;no;;;;;
PXD016742;CFP_500ng.raw;no;;;;;
PXD016742;Ep_cells_HT29_27000.raw;yes;HT29;adenocarcinoma;colon;;
PXD016742;FASP_10ug_1.raw;no;;;;;
PXD016742;FASP_10ug_2.raw;no;;;;;
PXD016742;FASP_10ug_3.raw;no;;;;;
PXD016742;FASP_1ug_1.raw;no;;;;;
PXD016742;FASP_1ug_2.raw;no;;;;;
PXD016742;FASP_1ug_3.raw;no;;;;;
;;;;;;;
PXD014300;12_1.raw;no;;;;;
PXD014300;12_2.raw;no;;;;;
PXD014300;12_3.raw;no;;;;;
PXD014300;148_1.raw;no;;;;;
PXD014300;148_2.raw;no;;;;;
PXD014300;148_3.raw;no;;;;;
PXD014300;17_1.raw;no;;;;;
PXD014300;17_2.raw;no;;;;;
PXD014300;17_3.raw;no;;;;;
PXD014300;176_1.raw;no;;;;;
PXD014300;176_2.raw;no;;;;;
PXD014300;176_3.raw;no;;;;;
PXD014300;196_1.raw;no;;;;;
PXD014300;196_2.raw;no;;;;;
PXD014300;196_3.raw;no;;;;;
PXD014300;197_1.raw;no;;;;;
PXD014300;197_2.raw;no;;;;;
PXD014300;197_3.raw;no;;;;;
PXD014300;216_1.raw;no;;;;;
PXD014300;216_2.raw;no;;;;;
PXD014300;216_3.raw;no;;;;;
PXD014300;219_1.raw;no;;;;;
PXD014300;219_2.raw;no;;;;;
PXD014300;219_3.raw;no;;;;;
PXD014300;230_1.raw;no;;;;;
PXD014300;230_2.raw;no;;;;;
PXD014300;230_3.raw;no;;;;;
PXD014300;249_1.raw;no;;;;;
PXD014300;249_2.raw;no;;;;;
PXD014300;249_3.raw;no;;;;;
PXD014300;64_1.raw;no;;;;;
PXD014300;64_2.raw;no;;;;;
PXD014300;64_3.raw;no;;;;;
PXD014300;7_1.raw;no;;;;;
PXD014300;7_2.raw;no;;;;;
PXD014300;7_3.raw;no;;;;;
PXD014300;Cardio_20181205_YQ21PX.raw;no;;;;;
PXD014300;Cardiocenter_ADPC-M_RYS0702.raw;no;;;;;
PXD014300;EAhy926 bio3 cyt r1.raw;no;;;;;
PXD014300;EAhy926 bio3 cyt r2.raw;no;;;;;
PXD014300;EAhy926 bio3 cyt r3.raw;no;;;;;
PXD014300;LUM00969_VG.raw;no;;;;;
;;;;;;;
PXD014381;OE05101.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE05102.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE05103.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE05104.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE05105.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE05106.raw;yes;SHSY5Y;neuroblastoma;brain;ethanol;
PXD014381;OE05107.raw;yes;SHSY5Y;neuroblastoma;brain;ethanol;
PXD014381;OE05108.raw;yes;SHSY5Y;neuroblastoma;brain;ethanol;
PXD014381;OE05109.raw;yes;SHSY5Y;neuroblastoma;brain;ethanol;
PXD014381;OE05110.raw;yes;SHSY5Y;neuroblastoma;brain;ethanol;
PXD014381;OE05111.raw;yes;SHSY5Y;neuroblastoma;brain;retinoic acid;
PXD014381;OE05112.raw;yes;SHSY5Y;neuroblastoma;brain;retinoic acid;
PXD014381;OE05113.raw;yes;SHSY5Y;neuroblastoma;brain;retinoic acid;
PXD014381;OE05114.raw;yes;SHSY5Y;neuroblastoma;brain;retinoic acid;
PXD014381;OE05115.raw;yes;SHSY5Y;neuroblastoma;brain;retinoic acid;
PXD014381;OE05116.raw;yes;SHSY5Y;neuroblastoma;brain;ethanol;
PXD014381;OE05117.raw;yes;SHSY5Y;neuroblastoma;brain;ethanol;
PXD014381;OE05118.raw;yes;SHSY5Y;neuroblastoma;brain;ethanol;
PXD014381;OE05119.raw;yes;SHSY5Y;neuroblastoma;brain;ethanol;
PXD014381;OE05120.raw;yes;SHSY5Y;neuroblastoma;brain;ethanol;
PXD014381;OE05121.raw;yes;SHSY5Y;neuroblastoma;brain;retinoic acid;
PXD014381;OE05123.raw;yes;SHSY5Y;neuroblastoma;brain;retinoic acid;
PXD014381;OE05124.raw;yes;SHSY5Y;neuroblastoma;brain;retinoic acid;
PXD014381;OE05125.raw;yes;SHSY5Y;neuroblastoma;brain;retinoic acid;
PXD014381;OE05126.raw;yes;SHSY5Y;neuroblastoma;brain;retinoic acid;
PXD014381;OE05127.raw;yes;SHSY5Y;neuroblastoma;brain;ethanol;
PXD014381;OE05128.raw;yes;SHSY5Y;neuroblastoma;brain;ethanol;
PXD014381;OE05129.raw;yes;SHSY5Y;neuroblastoma;brain;ethanol;
PXD014381;OE05130.raw;yes;SHSY5Y;neuroblastoma;brain;ethanol;
PXD014381;OE05131.raw;yes;SHSY5Y;neuroblastoma;brain;ethanol;
PXD014381;OE05133.raw;yes;SHSY5Y;neuroblastoma;brain;retinoic acid;
PXD014381;OE05134.raw;yes;SHSY5Y;neuroblastoma;brain;retinoic acid;
PXD014381;OE05135.raw;yes;SHSY5Y;neuroblastoma;brain;retinoic acid;
PXD014381;OE05137.raw;yes;SHSY5Y;neuroblastoma;brain;retinoic acid;
PXD014381;OE05138.raw;yes;SHSY5Y;neuroblastoma;brain;retinoic acid;
PXD014381;OE05139.raw;yes;SHSY5Y;neuroblastoma;brain;ethanol;
PXD014381;OE05140.raw;yes;SHSY5Y;neuroblastoma;brain;ethanol;
PXD014381;OE05141.raw;yes;SHSY5Y;neuroblastoma;brain;ethanol;
PXD014381;OE05142.raw;yes;SHSY5Y;neuroblastoma;brain;ethanol;
PXD014381;OE05143.raw;yes;SHSY5Y;neuroblastoma;brain;ethanol;
PXD014381;OE05144.raw;yes;SHSY5Y;neuroblastoma;brain;retinoic acid;
PXD014381;OE05146.raw;yes;SHSY5Y;neuroblastoma;brain;retinoic acid;
PXD014381;OE05149.raw;yes;SHSY5Y;neuroblastoma;brain;retinoic acid;
PXD014381;OE05150.raw;yes;SHSY5Y;neuroblastoma;brain;retinoic acid;
PXD014381;OE05151.raw;yes;SHSY5Y;neuroblastoma;brain;retinoic acid;
PXD014381;OE07127.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07128.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07129.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07130.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07131.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07132.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07133.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07134.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07135.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07136.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07137.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07138.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07139.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07140.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07142.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07143.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07144.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07145.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07147.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07148.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07149.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07150.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07151.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07152.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07154.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07155.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07156.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07157.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07158.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07159.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07575.raw;yes;SHSY5Y;neuroblastoma;brain;retinoic acid;
PXD014381;OE07576.raw;yes;SHSY5Y;neuroblastoma;brain;ethanol;
PXD014381;OE07577.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07578.raw;yes;SHSY5Y;neuroblastoma;brain;retinoic acid;
PXD014381;OE07579.raw;yes;SHSY5Y;neuroblastoma;brain;ethanol;
PXD014381;OE07580.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07581.raw;yes;SHSY5Y;neuroblastoma;brain;retinoic acid;
PXD014381;OE07582.raw;yes;SHSY5Y;neuroblastoma;brain;ethanol;
PXD014381;OE07583.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07584.raw;yes;SHSY5Y;neuroblastoma;brain;retinoic acid;
PXD014381;OE07585.raw;yes;SHSY5Y;neuroblastoma;brain;ethanol;
PXD014381;OE07586.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07587.raw;yes;SHSY5Y;neuroblastoma;brain;retinoic acid;
PXD014381;OE07588.raw;yes;SHSY5Y;neuroblastoma;brain;ethanol;
PXD014381;OE07589.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD014381;OE07590.raw;yes;SHSY5Y;neuroblastoma;brain;retinoic acid;
PXD014381;OE07591.raw;yes;SHSY5Y;neuroblastoma;brain;ethanol;
PXD014381;OE07592.raw;yes;SHSY5Y;neuroblastoma;brain;;
PXD014381;QX01860.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;QX01862.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;QX01863.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;QX01865.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;QX01866.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;QX01867.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;QX01868.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;QX01869.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;QX01870.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;QX01872.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;QX01873.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;QX01874.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;QX01875.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;QX01876.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;QX01877.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;QX01878.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;QX01879.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;QX01880.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;QX01881.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;QX01882.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;QX01883.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;QX01885.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;QX01886.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;QX01887.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;QX01888.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;QX01889.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;QX01981_160316090220.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;QX01983.raw;no;SHSY5Y;neuroblastoma;brain;;
PXD014381;QX01984.raw;no;SHSY5Y;neuroblastoma;brain;;
;;;;;;;
PXD002572;/;;;;;;
;;;;;;;
PXD018450;/;;;;;;
;;;;;;;
PXD002395;20100604_Velos1_TaGe_SA_A549_1.raw;yes;A549;adenocarcinoma;lung;;
PXD002395;20100604_Velos1_TaGe_SA_A549_2.raw;yes;A549;adenocarcinoma;lung;;
PXD002395;20100604_Velos1_TaGe_SA_A549_3.raw;yes;A549;adenocarcinoma;lung;;
PXD002395;20100604_Velos1_TaGe_SA_A549_4.raw;yes;A549;adenocarcinoma;lung;;
PXD002395;20100604_Velos1_TaGe_SA_A549_5.raw;yes;A549;adenocarcinoma;lung;;
PXD002395;20100604_Velos1_TaGe_SA_A549_6.raw;yes;A549;adenocarcinoma;lung;;
PXD002395;20100609_Velos1_TaGe_SA_293_1.raw;yes;HEK293;healthy;kidney;;
PXD002395;20100609_Velos1_TaGe_SA_293_2.raw;yes;HEK293;healthy;kidney;;
PXD002395;20100609_Velos1_TaGe_SA_293_3.raw;yes;HEK293;healthy;kidney;;
PXD002395;20100609_Velos1_TaGe_SA_293_4.raw;yes;HEK293;healthy;kidney;;
PXD002395;20100609_Velos1_TaGe_SA_293_5.raw;yes;HEK293;healthy;kidney;;
PXD002395;20100609_Velos1_TaGe_SA_293_6.raw;yes;HEK293;healthy;kidney;;
PXD002395;20100609_Velos1_TaGe_SA_GAMG_1.raw;yes;GAMG;glioblastoma;brain;;
PXD002395;20100609_Velos1_TaGe_SA_GAMG_2.raw;yes;GAMG;glioblastoma;brain;;
PXD002395;20100609_Velos1_TaGe_SA_GAMG_3.raw;yes;GAMG;glioblastoma;brain;;
PXD002395;20100609_Velos1_TaGe_SA_GAMG_4.raw;yes;GAMG;glioblastoma;brain;;
PXD002395;20100609_Velos1_TaGe_SA_GAMG_5.raw;yes;GAMG;glioblastoma;brain;;
PXD002395;20100609_Velos1_TaGe_SA_GAMG_6.raw;yes;GAMG;glioblastoma;brain;;
PXD002395;20100611_Velos1_TaGe_SA_Hela_1.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD002395;20100611_Velos1_TaGe_SA_Hela_2.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD002395;20100611_Velos1_TaGe_SA_Hela_3.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD002395;20100611_Velos1_TaGe_SA_Hela_4.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD002395;20100611_Velos1_TaGe_SA_Hela_5.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD002395;20100611_Velos1_TaGe_SA_Hela_6.raw;yes;HeLa;adenocarcinoma;cervix;;
PXD002395;20100611_Velos1_TaGe_SA_HepG2_1.raw;yes;HepG2;hepatoblastoma;liver;;
PXD002395;20100611_Velos1_TaGe_SA_HepG2_2.raw;yes;HepG2;hepatoblastoma;liver;;
PXD002395;20100611_Velos1_TaGe_SA_HepG2_3.raw;yes;HepG2;hepatoblastoma;liver;;
PXD002395;20100611_Velos1_TaGe_SA_HepG2_4.raw;yes;HepG2;hepatoblastoma;liver;;
PXD002395;20100611_Velos1_TaGe_SA_HepG2_5.raw;yes;HepG2;hepatoblastoma;liver;;
PXD002395;20100611_Velos1_TaGe_SA_HepG2_6.raw;yes;HepG2;hepatoblastoma;liver;;
PXD002395;20100614_Velos1_TaGe_SA_Jurkat_1.raw;yes;Jurkat;T-cell leukemia;blood;;
PXD002395;20100614_Velos1_TaGe_SA_Jurkat_2.raw;yes;Jurkat;T-cell leukemia;blood;;
PXD002395;20100614_Velos1_TaGe_SA_Jurkat_3.raw;yes;Jurkat;T-cell leukemia;blood;;
PXD002395;20100614_Velos1_TaGe_SA_Jurkat_4.raw;yes;Jurkat;T-cell leukemia;blood;;
PXD002395;20100614_Velos1_TaGe_SA_Jurkat_5.raw;yes;Jurkat;T-cell leukemia;blood;;
PXD002395;20100614_Velos1_TaGe_SA_Jurkat_6.raw;yes;Jurkat;T-cell leukemia;blood;;
PXD002395;20100614_Velos1_TaGe_SA_K562_1.raw;yes;K562;myeloid leukemia;blood;;
PXD002395;20100614_Velos1_TaGe_SA_K562_2.raw;yes;K562;myeloid leukemia;blood;;
PXD002395;20100614_Velos1_TaGe_SA_K562_3.raw;yes;K562;myeloid leukemia;blood;;
PXD002395;20100614_Velos1_TaGe_SA_K562_4.raw;yes;K562;myeloid leukemia;blood;;
PXD002395;20100614_Velos1_TaGe_SA_K562_5.raw;yes;K562;myeloid leukemia;blood;;
PXD002395;20100614_Velos1_TaGe_SA_K562_6.raw;yes;K562;myeloid leukemia;blood;;
PXD002395;20100616_Velos1_TaGe_SA_MCF7_1.raw;yes;MCF7;adenocarcinoma;breast;;
PXD002395;20100616_Velos1_TaGe_SA_MCF7_2.raw;yes;MCF7;adenocarcinoma;breast;;
PXD002395;20100616_Velos1_TaGe_SA_MCF7_3.raw;yes;MCF7;adenocarcinoma;breast;;
PXD002395;20100616_Velos1_TaGe_SA_MCF7_4.raw;yes;MCF7;adenocarcinoma;breast;;
PXD002395;20100616_Velos1_TaGe_SA_MCF7_5.raw;yes;MCF7;adenocarcinoma;breast;;
PXD002395;20100616_Velos1_TaGe_SA_MCF7_6.raw;yes;MCF7;adenocarcinoma;breast;;
PXD002395;20100616_Velos1_TaGe_SA_RKO_1.raw;yes;RKO;carcinoma;colon;;
PXD002395;20100616_Velos1_TaGe_SA_RKO_2.raw;yes;RKO;carcinoma;colon;;
PXD002395;20100616_Velos1_TaGe_SA_RKO_3.raw;yes;RKO;carcinoma;colon;;
PXD002395;20100616_Velos1_TaGe_SA_RKO_4.raw;yes;RKO;carcinoma;colon;;
PXD002395;20100616_Velos1_TaGe_SA_RKO_5.raw;yes;RKO;carcinoma;colon;;
PXD002395;20100616_Velos1_TaGe_SA_RKO_6.raw;yes;RKO;carcinoma;colon;;
PXD002395;20100618_Velos1_TaGe_SA_LanCap_1.raw;yes;LnCap;carcinoma;prostate;;
PXD002395;20100618_Velos1_TaGe_SA_LanCap_2.raw;yes;LnCap;carcinoma;prostate;;
PXD002395;20100618_Velos1_TaGe_SA_LanCap_3.raw;yes;LnCap;carcinoma;prostate;;
PXD002395;20100618_Velos1_TaGe_SA_LanCap_4.raw;yes;LnCap;carcinoma;prostate;;
PXD002395;20100618_Velos1_TaGe_SA_LanCap_5.raw;yes;LnCap;carcinoma;prostate;;
PXD002395;20100618_Velos1_TaGe_SA_LanCap_6.raw;yes;LnCap;carcinoma;prostate;;
PXD002395;20100618_Velos1_TaGe_SA_U2OS_1.raw;yes;U2OS;osteosarcoma;bone;;
PXD002395;20100618_Velos1_TaGe_SA_U2OS_2.raw;yes;U2OS;osteosarcoma;bone;;
PXD002395;20100618_Velos1_TaGe_SA_U2OS_3.raw;yes;U2OS;osteosarcoma;bone;;
PXD002395;20100618_Velos1_TaGe_SA_U2OS_4.raw;yes;U2OS;osteosarcoma;bone;;
PXD002395;20100618_Velos1_TaGe_SA_U2OS_5.raw;yes;U2OS;osteosarcoma;bone;;
PXD002395;20100618_Velos1_TaGe_SA_U2OS_6.raw;yes;U2OS;osteosarcoma;bone;;
PXD002395;20100719_Velos1_TaGe_SA_LnCap_1.raw;yes;LnCap;carcinoma;prostate;;
PXD002395;20100719_Velos1_TaGe_SA_LnCap_2.raw;yes;LnCap;carcinoma;prostate;;
PXD002395;20100719_Velos1_TaGe_SA_LnCap_3.raw;yes;LnCap;carcinoma;prostate;;
PXD002395;20100719_Velos1_TaGe_SA_LnCap_4.raw;yes;LnCap;carcinoma;prostate;;
PXD002395;20100719_Velos1_TaGe_SA_LnCap_5.raw;yes;LnCap;carcinoma;prostate;;
PXD002395;20100719_Velos1_TaGe_SA_LnCap_6.raw;yes;LnCap;carcinoma;prostate;;
PXD002395;20100719_Velos1_TaGe_SA_MCF7_01.raw;yes;MCF7;adenocarcinoma;breast;;
PXD002395;20100719_Velos1_TaGe_SA_MCF7_02.raw;yes;MCF7;adenocarcinoma;breast;;
PXD002395;20100719_Velos1_TaGe_SA_MCF7_03.raw;yes;MCF7;adenocarcinoma;breast;;
PXD002395;20100719_Velos1_TaGe_SA_MCF7_04.raw;yes;MCF7;adenocarcinoma;breast;;
PXD002395;20100719_Velos1_TaGe_SA_MCF7_05.raw;yes;MCF7;adenocarcinoma;breast;;
PXD002395;20100719_Velos1_TaGe_SA_MCF7_06.raw;yes;MCF7;adenocarcinoma;breast;;
PXD002395;20100721_Velos1_TaGe_SA_A549_01.raw;yes;A549;adenocarcinoma;lung;;
PXD002395;20100721_Velos1_TaGe_SA_A549_02.raw;yes;A549;adenocarcinoma;lung;;
PXD002395;20100721_Velos1_TaGe_SA_A549_03.raw;yes;A549;adenocarcinoma;lung;;
PXD002395;20100721_Velos1_TaGe_SA_A549_04.raw;yes;A549;adenocarcinoma;lung;;
PXD002395;20100721_Velos1_TaGe_SA_A549_05.raw;yes;A549;adenocarcinoma;lung;;
PXD002395;20100721_Velos1_TaGe_SA_A549_06.raw;yes;A549;adenocarcinoma;lung;;
PXD002395;20100721_Velos1_TaGe_SA_U2OS_1.raw;yes;U2OS;osteosarcoma;bone;;
PXD002395;20100721_Velos1_TaGe_SA_U2OS_2.raw;yes;U2OS;osteosarcoma;bone;;
PXD002395;20100721_Velos1_TaGe_SA_U2OS_3.raw;yes;U2OS;osteosarcoma;bone;;
PXD002395;20100721_Velos1_TaGe_SA_U2OS_4.raw;yes;U2OS;osteosarcoma;bone;;
PXD002395;20100721_Velos1_TaGe_SA_U2OS_5.raw;yes;U2OS;osteosarcoma;bone;;
PXD002395;20100721_Velos1_TaGe_SA_U2OS_6.raw;yes;U2OS;osteosarcoma;bone;;
PXD002395;20100723_Velos1_TaGe_SA_Gamg_1.raw;yes;GAMG;glioblastoma;brain;;
PXD002395;20100723_Velos1_TaGe_SA_Gamg_2.raw;yes;GAMG;glioblastoma;brain;;
PXD002395;20100723_Velos1_TaGe_SA_Gamg_3.raw;yes;GAMG;glioblastoma;brain;;
PXD002395;20100723_Velos1_TaGe_SA_Gamg_4.raw;yes;GAMG;glioblastoma;brain;;
PXD002395;20100723_Velos1_TaGe_SA_Gamg_5.raw;yes;GAMG;glioblastoma;brain;;
