,PXD,RAW,Useable,cell_line,disease,tissue_type,treatment,sub_cell,pool_id,file_path
2309,PXD008222,q02813,yes,BT20,carcinoma,breast,/,/,41,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02813.mgf.gzip/q02813.mgf.gzip.ionbot.csv
2310,PXD008222,q02814,yes,BT20,carcinoma,breast,/,/,41,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02814.mgf.gzip/q02814.mgf.gzip.ionbot.csv
2311,PXD008222,q02820,yes,BT20,carcinoma,breast,/,/,42,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02820.mgf.gzip/q02820.mgf.gzip.ionbot.csv
2312,PXD008222,q02821,yes,BT20,carcinoma,breast,/,/,42,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02821.mgf.gzip/q02821.mgf.gzip.ionbot.csv
2313,PXD008222,q02822,yes,BT20,carcinoma,breast,/,/,42,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02822.mgf.gzip/q02822.mgf.gzip.ionbot.csv
2314,PXD008222,q02823,yes,BT20,carcinoma,breast,/,/,42,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02823.mgf.gzip/q02823.mgf.gzip.ionbot.csv
2315,PXD008222,q02824,yes,BT20,carcinoma,breast,/,/,42,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02824.mgf.gzip/q02824.mgf.gzip.ionbot.csv
2316,PXD008222,q02888,yes,DU4475,carcinoma,breast,/,/,43,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02888.mgf.gzip/q02888.mgf.gzip.ionbot.csv
2317,PXD008222,q02889,yes,DU4475,carcinoma,breast,/,/,43,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02889.mgf.gzip/q02889.mgf.gzip.ionbot.csv
2318,PXD008222,q02890,yes,DU4475,carcinoma,breast,/,/,43,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02890.mgf.gzip/q02890.mgf.gzip.ionbot.csv
2319,PXD008222,q02891,yes,DU4475,carcinoma,breast,/,/,43,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02891.mgf.gzip/q02891.mgf.gzip.ionbot.csv
2320,PXD008222,q02892,yes,DU4475,carcinoma,breast,/,/,43,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02892.mgf.gzip/q02892.mgf.gzip.ionbot.csv
2321,PXD008222,q02894,yes,DU4475,carcinoma,breast,/,/,44,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02894.mgf.gzip/q02894.mgf.gzip.ionbot.csv
2322,PXD008222,q02895,yes,DU4475,carcinoma,breast,/,/,44,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02895.mgf.gzip/q02895.mgf.gzip.ionbot.csv
2323,PXD008222,q02896,yes,DU4475,carcinoma,breast,/,/,44,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02896.mgf.gzip/q02896.mgf.gzip.ionbot.csv
2324,PXD008222,q02897,yes,DU4475,carcinoma,breast,/,/,44,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02897.mgf.gzip/q02897.mgf.gzip.ionbot.csv
2325,PXD008222,q02898,yes,DU4475,carcinoma,breast,/,/,44,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02898.mgf.gzip/q02898.mgf.gzip.ionbot.csv
2326,PXD008222,q02900,yes,HCC1143,carcinoma,breast,/,/,45,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02900.mgf.gzip/q02900.mgf.gzip.ionbot.csv
2327,PXD008222,q02901,yes,HCC1143,carcinoma,breast,/,/,45,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02901.mgf.gzip/q02901.mgf.gzip.ionbot.csv
2328,PXD008222,q02902,yes,HCC1143,carcinoma,breast,/,/,45,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02902.mgf.gzip/q02902.mgf.gzip.ionbot.csv
2329,PXD008222,q02903,yes,HCC1143,carcinoma,breast,/,/,45,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02903.mgf.gzip/q02903.mgf.gzip.ionbot.csv
2330,PXD008222,q02904,yes,HCC1143,carcinoma,breast,/,/,45,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02904.mgf.gzip/q02904.mgf.gzip.ionbot.csv
2331,PXD008222,q02906,yes,HCC1143,carcinoma,breast,/,/,46,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02906.mgf.gzip/q02906.mgf.gzip.ionbot.csv
2332,PXD008222,q02907,yes,HCC1143,carcinoma,breast,/,/,46,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02907.mgf.gzip/q02907.mgf.gzip.ionbot.csv
2333,PXD008222,q02908,yes,HCC1143,carcinoma,breast,/,/,46,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02908.mgf.gzip/q02908.mgf.gzip.ionbot.csv
2334,PXD008222,q02909,yes,HCC1143,carcinoma,breast,/,/,46,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02909.mgf.gzip/q02909.mgf.gzip.ionbot.csv
2335,PXD008222,q02910,yes,HCC1143,carcinoma,breast,/,/,46,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02910.mgf.gzip/q02910.mgf.gzip.ionbot.csv
2336,PXD008222,q02957,yes,HCC1599,carcinoma,breast,/,/,51,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02957.mgf.gzip/q02957.mgf.gzip.ionbot.csv
2337,PXD008222,q02958,yes,HCC1599,carcinoma,breast,/,/,51,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02958.mgf.gzip/q02958.mgf.gzip.ionbot.csv
2338,PXD008222,q02959,yes,HCC1599,carcinoma,breast,/,/,51,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02959.mgf.gzip/q02959.mgf.gzip.ionbot.csv
2339,PXD008222,q02960,yes,HCC1599,carcinoma,breast,/,/,51,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02960.mgf.gzip/q02960.mgf.gzip.ionbot.csv
2340,PXD008222,q02961,yes,HCC1599,carcinoma,breast,/,/,51,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02961.mgf.gzip/q02961.mgf.gzip.ionbot.csv
2341,PXD008222,q02963,yes,HCC1599,carcinoma,breast,/,/,52,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02963.mgf.gzip/q02963.mgf.gzip.ionbot.csv
2342,PXD008222,q02964,yes,HCC1599,carcinoma,breast,/,/,52,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02964.mgf.gzip/q02964.mgf.gzip.ionbot.csv
2343,PXD008222,q02965,yes,HCC1599,carcinoma,breast,/,/,52,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02965.mgf.gzip/q02965.mgf.gzip.ionbot.csv
2344,PXD008222,q02966,yes,HCC1599,carcinoma,breast,/,/,52,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02966.mgf.gzip/q02966.mgf.gzip.ionbot.csv
2345,PXD008222,q02967,yes,HCC1599,carcinoma,breast,/,/,52,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02967.mgf.gzip/q02967.mgf.gzip.ionbot.csv
2346,PXD008222,q02980,yes,HCC1806,carcinoma,breast,/,/,53,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02980.mgf.gzip/q02980.mgf.gzip.ionbot.csv
2347,PXD008222,q02981,yes,HCC1806,carcinoma,breast,/,/,53,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02981.mgf.gzip/q02981.mgf.gzip.ionbot.csv
2348,PXD008222,q02983,yes,HCC1806,carcinoma,breast,/,/,53,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02983.mgf.gzip/q02983.mgf.gzip.ionbot.csv
2349,PXD008222,q02984,yes,HCC1806,carcinoma,breast,/,/,53,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02984.mgf.gzip/q02984.mgf.gzip.ionbot.csv
2350,PXD008222,q02986,yes,HCC1806,carcinoma,breast,/,/,53,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02986.mgf.gzip/q02986.mgf.gzip.ionbot.csv
2351,PXD008222,q02988,yes,HCC1806,carcinoma,breast,/,/,54,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02988.mgf.gzip/q02988.mgf.gzip.ionbot.csv
2352,PXD008222,q02989,yes,HCC1806,carcinoma,breast,/,/,54,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02989.mgf.gzip/q02989.mgf.gzip.ionbot.csv
2353,PXD008222,q02990,yes,HCC1806,carcinoma,breast,/,/,54,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02990.mgf.gzip/q02990.mgf.gzip.ionbot.csv
2354,PXD008222,q02992,yes,HCC1937,carcinoma,breast,/,/,54,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02992.mgf.gzip/q02992.mgf.gzip.ionbot.csv
2355,PXD008222,q02993,yes,HCC1937,carcinoma,breast,/,/,54,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02993.mgf.gzip/q02993.mgf.gzip.ionbot.csv
2356,PXD008222,q02994,yes,HCC1937,carcinoma,breast,/,/,55,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02994.mgf.gzip/q02994.mgf.gzip.ionbot.csv
2357,PXD008222,q02995,yes,HCC1937,carcinoma,breast,/,/,55,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02995.mgf.gzip/q02995.mgf.gzip.ionbot.csv
2358,PXD008222,q02996,yes,HCC1937,carcinoma,breast,/,/,55,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02996.mgf.gzip/q02996.mgf.gzip.ionbot.csv
2359,PXD008222,q02998,yes,HCC1937,carcinoma,breast,/,/,55,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02998.mgf.gzip/q02998.mgf.gzip.ionbot.csv
2360,PXD008222,q02999,yes,HCC1937,carcinoma,breast,/,/,55,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q02999.mgf.gzip/q02999.mgf.gzip.ionbot.csv
2361,PXD008222,q03000,yes,HCC1937,carcinoma,breast,/,/,56,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03000.mgf.gzip/q03000.mgf.gzip.ionbot.csv
2362,PXD008222,q03001,yes,HCC1937,carcinoma,breast,/,/,56,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03001.mgf.gzip/q03001.mgf.gzip.ionbot.csv
2363,PXD008222,q03002,yes,HCC1937,carcinoma,breast,/,/,56,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03002.mgf.gzip/q03002.mgf.gzip.ionbot.csv
2364,PXD008222,q03006,yes,HCC1806,carcinoma,breast,/,/,56,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03006.mgf.gzip/q03006.mgf.gzip.ionbot.csv
2365,PXD008222,q03007,yes,HCC1806,carcinoma,breast,/,/,56,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03007.mgf.gzip/q03007.mgf.gzip.ionbot.csv
2366,PXD008222,q03009,yes,HCC38,carcinoma,breast,/,/,57,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03009.mgf.gzip/q03009.mgf.gzip.ionbot.csv
2367,PXD008222,q03010,yes,HCC38,carcinoma,breast,/,/,57,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03010.mgf.gzip/q03010.mgf.gzip.ionbot.csv
2368,PXD008222,q03011,yes,HCC38,carcinoma,breast,/,/,57,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03011.mgf.gzip/q03011.mgf.gzip.ionbot.csv
2369,PXD008222,q03012,yes,HCC38,carcinoma,breast,/,/,57,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03012.mgf.gzip/q03012.mgf.gzip.ionbot.csv
2370,PXD008222,q03013,yes,HCC38,carcinoma,breast,/,/,57,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03013.mgf.gzip/q03013.mgf.gzip.ionbot.csv
2371,PXD008222,q03015,yes,HCC38,carcinoma,breast,/,/,58,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03015.mgf.gzip/q03015.mgf.gzip.ionbot.csv
2372,PXD008222,q03016,yes,HCC38,carcinoma,breast,/,/,58,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03016.mgf.gzip/q03016.mgf.gzip.ionbot.csv
2373,PXD008222,q03017,yes,HCC38,carcinoma,breast,/,/,58,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03017.mgf.gzip/q03017.mgf.gzip.ionbot.csv
2374,PXD008222,q03018,yes,HCC38,carcinoma,breast,/,/,58,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03018.mgf.gzip/q03018.mgf.gzip.ionbot.csv
2375,PXD008222,q03019,yes,HCC38,carcinoma,breast,/,/,58,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03019.mgf.gzip/q03019.mgf.gzip.ionbot.csv
2376,PXD008222,q03043,yes,HS578T,carcinoma,breast,/,/,59,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03043.mgf.gzip/q03043.mgf.gzip.ionbot.csv
2377,PXD008222,q03044,yes,HS578T,carcinoma,breast,/,/,59,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03044.mgf.gzip/q03044.mgf.gzip.ionbot.csv
2378,PXD008222,q03045,yes,HS578T,carcinoma,breast,/,/,59,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03045.mgf.gzip/q03045.mgf.gzip.ionbot.csv
2379,PXD008222,q03046,yes,HS578T,carcinoma,breast,/,/,59,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03046.mgf.gzip/q03046.mgf.gzip.ionbot.csv
2380,PXD008222,q03047,yes,HS578T,carcinoma,breast,/,/,59,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03047.mgf.gzip/q03047.mgf.gzip.ionbot.csv
2381,PXD008222,q03049,yes,HS578T,carcinoma,breast,/,/,60,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03049.mgf.gzip/q03049.mgf.gzip.ionbot.csv
2382,PXD008222,q03050,yes,HS578T,carcinoma,breast,/,/,60,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03050.mgf.gzip/q03050.mgf.gzip.ionbot.csv
2383,PXD008222,q03051,yes,HS578T,carcinoma,breast,/,/,60,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03051.mgf.gzip/q03051.mgf.gzip.ionbot.csv
2384,PXD008222,q03052,yes,HS578T,carcinoma,breast,/,/,60,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03052.mgf.gzip/q03052.mgf.gzip.ionbot.csv
2385,PXD008222,q03053,yes,HS578T,carcinoma,breast,/,/,60,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03053.mgf.gzip/q03053.mgf.gzip.ionbot.csv
2386,PXD008222,q03058,yes,MDA-MB-157,carcinoma,breast,/,/,61,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03058.mgf.gzip/q03058.mgf.gzip.ionbot.csv
2387,PXD008222,q03060,yes,MDA-MB-157,carcinoma,breast,/,/,61,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03060.mgf.gzip/q03060.mgf.gzip.ionbot.csv
2388,PXD008222,q03061,yes,MDA-MB-157,carcinoma,breast,/,/,61,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03061.mgf.gzip/q03061.mgf.gzip.ionbot.csv
2389,PXD008222,q03063,yes,MDA-MB-157,carcinoma,breast,/,/,61,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03063.mgf.gzip/q03063.mgf.gzip.ionbot.csv
2390,PXD008222,q03064,yes,MDA-MB-157,carcinoma,breast,/,/,61,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03064.mgf.gzip/q03064.mgf.gzip.ionbot.csv
2391,PXD008222,q03065,yes,MDA-MB-157,carcinoma,breast,/,/,62,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03065.mgf.gzip/q03065.mgf.gzip.ionbot.csv
2392,PXD008222,q03066,yes,MDA-MB-157,carcinoma,breast,/,/,62,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03066.mgf.gzip/q03066.mgf.gzip.ionbot.csv
2393,PXD008222,q03067,yes,MDA-MB-157,carcinoma,breast,/,/,62,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03067.mgf.gzip/q03067.mgf.gzip.ionbot.csv
2394,PXD008222,q03071,yes,MDA-MB-157,carcinoma,breast,/,/,62,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03071.mgf.gzip/q03071.mgf.gzip.ionbot.csv
2395,PXD008222,q03072,yes,MDA-MB-157,carcinoma,breast,/,/,62,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03072.mgf.gzip/q03072.mgf.gzip.ionbot.csv
2396,PXD008222,q03073,yes,MDA-MB-157,carcinoma,breast,/,/,62,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03073.mgf.gzip/q03073.mgf.gzip.ionbot.csv
2397,PXD008222,q03075,yes,MDA-MB-231,adenocarcinoma,breast,/,/,63,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03075.mgf.gzip/q03075.mgf.gzip.ionbot.csv
2398,PXD008222,q03076,yes,MDA-MB-231,adenocarcinoma,breast,/,/,63,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03076.mgf.gzip/q03076.mgf.gzip.ionbot.csv
2399,PXD008222,q03077,yes,MDA-MB-231,adenocarcinoma,breast,/,/,63,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03077.mgf.gzip/q03077.mgf.gzip.ionbot.csv
2400,PXD008222,q03078,yes,MDA-MB-231,adenocarcinoma,breast,/,/,63,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03078.mgf.gzip/q03078.mgf.gzip.ionbot.csv
2401,PXD008222,q03079,yes,MDA-MB-231,adenocarcinoma,breast,/,/,63,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03079.mgf.gzip/q03079.mgf.gzip.ionbot.csv
2402,PXD008222,q03081,yes,MDA-MB-231,adenocarcinoma,breast,/,/,64,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03081.mgf.gzip/q03081.mgf.gzip.ionbot.csv
2403,PXD008222,q03082,yes,MDA-MB-231,adenocarcinoma,breast,/,/,64,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03082.mgf.gzip/q03082.mgf.gzip.ionbot.csv
2404,PXD008222,q03083,yes,MDA-MB-231,adenocarcinoma,breast,/,/,64,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03083.mgf.gzip/q03083.mgf.gzip.ionbot.csv
2405,PXD008222,q03084,yes,MDA-MB-231,adenocarcinoma,breast,/,/,64,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03084.mgf.gzip/q03084.mgf.gzip.ionbot.csv
2406,PXD008222,q03085,yes,MDA-MB-231,adenocarcinoma,breast,/,/,64,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03085.mgf.gzip/q03085.mgf.gzip.ionbot.csv
2407,PXD008222,q03087,yes,MDA-MB-436,carcinoma,breast,/,/,65,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03087.mgf.gzip/q03087.mgf.gzip.ionbot.csv
2408,PXD008222,q03088,yes,MDA-MB-436,carcinoma,breast,/,/,65,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03088.mgf.gzip/q03088.mgf.gzip.ionbot.csv
2409,PXD008222,q03089,yes,MDA-MB-436,carcinoma,breast,/,/,65,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03089.mgf.gzip/q03089.mgf.gzip.ionbot.csv
2410,PXD008222,q03090,yes,MDA-MB-436,carcinoma,breast,/,/,65,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03090.mgf.gzip/q03090.mgf.gzip.ionbot.csv
2411,PXD008222,q03091,yes,MDA-MB-436,carcinoma,breast,/,/,65,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03091.mgf.gzip/q03091.mgf.gzip.ionbot.csv
2412,PXD008222,q03093,yes,MDA-MB-436,carcinoma,breast,/,/,66,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03093.mgf.gzip/q03093.mgf.gzip.ionbot.csv
2413,PXD008222,q03094,yes,MDA-MB-436,carcinoma,breast,/,/,66,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03094.mgf.gzip/q03094.mgf.gzip.ionbot.csv
2414,PXD008222,q03095,yes,MDA-MB-436,carcinoma,breast,/,/,66,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03095.mgf.gzip/q03095.mgf.gzip.ionbot.csv
2415,PXD008222,q03096,yes,MDA-MB-436,carcinoma,breast,/,/,66,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03096.mgf.gzip/q03096.mgf.gzip.ionbot.csv
2416,PXD008222,q03097,yes,MDA-MB-436,carcinoma,breast,/,/,66,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03097.mgf.gzip/q03097.mgf.gzip.ionbot.csv
2417,PXD008222,q03101,yes,MDA-MB-453,adenocarcinoma,breast,/,/,67,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03101.mgf.gzip/q03101.mgf.gzip.ionbot.csv
2418,PXD008222,q03102,yes,MDA-MB-453,adenocarcinoma,breast,/,/,67,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03102.mgf.gzip/q03102.mgf.gzip.ionbot.csv
2419,PXD008222,q03103,yes,MDA-MB-453,adenocarcinoma,breast,/,/,67,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03103.mgf.gzip/q03103.mgf.gzip.ionbot.csv
2420,PXD008222,q03104,yes,MDA-MB-453,adenocarcinoma,breast,/,/,67,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03104.mgf.gzip/q03104.mgf.gzip.ionbot.csv
2421,PXD008222,q03105,yes,MDA-MB-453,adenocarcinoma,breast,/,/,67,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03105.mgf.gzip/q03105.mgf.gzip.ionbot.csv
2422,PXD008222,q03107,yes,MDA-MB-453,adenocarcinoma,breast,/,/,68,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03107.mgf.gzip/q03107.mgf.gzip.ionbot.csv
2423,PXD008222,q03108,yes,MDA-MB-453,adenocarcinoma,breast,/,/,68,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03108.mgf.gzip/q03108.mgf.gzip.ionbot.csv
2424,PXD008222,q03109,yes,MDA-MB-453,adenocarcinoma,breast,/,/,68,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03109.mgf.gzip/q03109.mgf.gzip.ionbot.csv
2425,PXD008222,q03110,yes,MDA-MB-453,adenocarcinoma,breast,/,/,68,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03110.mgf.gzip/q03110.mgf.gzip.ionbot.csv
2426,PXD008222,q03111,yes,MDA-MB-453,adenocarcinoma,breast,/,/,68,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03111.mgf.gzip/q03111.mgf.gzip.ionbot.csv
2427,PXD008222,q03116,yes,MDA-MB-468,adenocarcinoma,breast,/,/,69,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD008222/IONBOT_v0.7.0/q03116.mgf.gzip/q03116.mgf.gzip.ionbot.csv
