,PXD,RAW,Useable,cell_line,disease,file_path,pool_id,sub_cell,tissue_type,treatment,parser_fails
2161,PXD005354,01335_C06_P013151_S00_N19_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_C06_P013151_S00_N19_R1.mgf.gzip/01335_C06_P013151_S00_N19_R1.mgf.gzip.ionbot.csv,57,/,colon,/,no
2162,PXD005354,01335_D01_P013150_S00_N04_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_D01_P013150_S00_N04_R1.mgf.gzip/01335_D01_P013150_S00_N04_R1.mgf.gzip.ionbot.csv,56,/,colon,/,no
2163,PXD005354,01335_D02_P013150_S00_N12_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_D02_P013150_S00_N12_R1.mgf.gzip/01335_D02_P013150_S00_N12_R1.mgf.gzip.ionbot.csv,56,/,colon,/,no
2164,PXD005354,01335_D03_P013150_S00_N20_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_D03_P013150_S00_N20_R1.mgf.gzip/01335_D03_P013150_S00_N20_R1.mgf.gzip.ionbot.csv,56,/,colon,/,no
2165,PXD005354,01335_D04_P013151_S00_N04_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_D04_P013151_S00_N04_R1.mgf.gzip/01335_D04_P013151_S00_N04_R1.mgf.gzip.ionbot.csv,57,/,colon,/,no
2166,PXD005354,01335_D05_P013151_S00_N12_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_D05_P013151_S00_N12_R1.mgf.gzip/01335_D05_P013151_S00_N12_R1.mgf.gzip.ionbot.csv,57,/,colon,/,no
2167,PXD005354,01335_D06_P013151_S00_N20_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_D06_P013151_S00_N20_R1.mgf.gzip/01335_D06_P013151_S00_N20_R1.mgf.gzip.ionbot.csv,57,/,colon,/,no
2168,PXD005354,01335_E01_P013150_S00_N05_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_E01_P013150_S00_N05_R1.mgf.gzip/01335_E01_P013150_S00_N05_R1.mgf.gzip.ionbot.csv,56,/,colon,/,no
2169,PXD005354,01335_E02_P013150_S00_N13_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_E02_P013150_S00_N13_R1.mgf.gzip/01335_E02_P013150_S00_N13_R1.mgf.gzip.ionbot.csv,56,/,colon,/,no
2170,PXD005354,01335_E03_P013150_S00_N21_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_E03_P013150_S00_N21_R1.mgf.gzip/01335_E03_P013150_S00_N21_R1.mgf.gzip.ionbot.csv,56,/,colon,/,no
2171,PXD005354,01335_E04_P013151_S00_N05_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_E04_P013151_S00_N05_R1.mgf.gzip/01335_E04_P013151_S00_N05_R1.mgf.gzip.ionbot.csv,57,/,colon,/,no
2172,PXD005354,01335_E05_P013151_S00_N13_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_E05_P013151_S00_N13_R1.mgf.gzip/01335_E05_P013151_S00_N13_R1.mgf.gzip.ionbot.csv,57,/,colon,/,no
2173,PXD005354,01335_E06_P013151_S00_N21_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_E06_P013151_S00_N21_R1.mgf.gzip/01335_E06_P013151_S00_N21_R1.mgf.gzip.ionbot.csv,57,/,colon,/,no
2174,PXD005354,01335_F01_P013150_S00_N06_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_F01_P013150_S00_N06_R1.mgf.gzip/01335_F01_P013150_S00_N06_R1.mgf.gzip.ionbot.csv,56,/,colon,/,no
2175,PXD005354,01335_F02_P013150_S00_N14_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_F02_P013150_S00_N14_R1.mgf.gzip/01335_F02_P013150_S00_N14_R1.mgf.gzip.ionbot.csv,56,/,colon,/,no
2176,PXD005354,01335_F03_P013150_S00_N22_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_F03_P013150_S00_N22_R1.mgf.gzip/01335_F03_P013150_S00_N22_R1.mgf.gzip.ionbot.csv,56,/,colon,/,no
2177,PXD005354,01335_F04_P013151_S00_N06_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_F04_P013151_S00_N06_R1.mgf.gzip/01335_F04_P013151_S00_N06_R1.mgf.gzip.ionbot.csv,57,/,colon,/,no
2178,PXD005354,01335_F05_P013151_S00_N14_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_F05_P013151_S00_N14_R1.mgf.gzip/01335_F05_P013151_S00_N14_R1.mgf.gzip.ionbot.csv,57,/,colon,/,no
2179,PXD005354,01335_F06_P013151_S00_N22_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_F06_P013151_S00_N22_R1.mgf.gzip/01335_F06_P013151_S00_N22_R1.mgf.gzip.ionbot.csv,57,/,colon,/,no
2180,PXD005354,01335_G01_P013150_S00_N07_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_G01_P013150_S00_N07_R1.mgf.gzip/01335_G01_P013150_S00_N07_R1.mgf.gzip.ionbot.csv,56,/,colon,/,no
2181,PXD005354,01335_G02_P013150_S00_N15_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_G02_P013150_S00_N15_R1.mgf.gzip/01335_G02_P013150_S00_N15_R1.mgf.gzip.ionbot.csv,56,/,colon,/,no
2182,PXD005354,01335_G03_P013150_S00_N23_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_G03_P013150_S00_N23_R1.mgf.gzip/01335_G03_P013150_S00_N23_R1.mgf.gzip.ionbot.csv,56,/,colon,/,no
2183,PXD005354,01335_G04_P013151_S00_N07_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_G04_P013151_S00_N07_R1.mgf.gzip/01335_G04_P013151_S00_N07_R1.mgf.gzip.ionbot.csv,57,/,colon,/,no
2184,PXD005354,01335_G05_P013151_S00_N15_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_G05_P013151_S00_N15_R1.mgf.gzip/01335_G05_P013151_S00_N15_R1.mgf.gzip.ionbot.csv,57,/,colon,/,no
2185,PXD005354,01335_G06_P013151_S00_N23_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_G06_P013151_S00_N23_R1.mgf.gzip/01335_G06_P013151_S00_N23_R1.mgf.gzip.ionbot.csv,57,/,colon,/,no
2186,PXD005354,01335_H01_P013150_S00_N08_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_H01_P013150_S00_N08_R1.mgf.gzip/01335_H01_P013150_S00_N08_R1.mgf.gzip.ionbot.csv,56,/,colon,/,no
2187,PXD005354,01335_H02_P013150_S00_N16_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_H02_P013150_S00_N16_R1.mgf.gzip/01335_H02_P013150_S00_N16_R1.mgf.gzip.ionbot.csv,56,/,colon,/,no
2188,PXD005354,01335_H03_P013150_S00_N24_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_H03_P013150_S00_N24_R1.mgf.gzip/01335_H03_P013150_S00_N24_R1.mgf.gzip.ionbot.csv,56,/,colon,/,no
2189,PXD005354,01335_H04_P013151_S00_N08_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_H04_P013151_S00_N08_R1.mgf.gzip/01335_H04_P013151_S00_N08_R1.mgf.gzip.ionbot.csv,57,/,colon,/,no
2190,PXD005354,01335_H05_P013151_S00_N16_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_H05_P013151_S00_N16_R1.mgf.gzip/01335_H05_P013151_S00_N16_R1.mgf.gzip.ionbot.csv,57,/,colon,/,no
2191,PXD005354,01335_H06_P013151_S00_N24_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01335_H06_P013151_S00_N24_R1.mgf.gzip/01335_H06_P013151_S00_N24_R1.mgf.gzip.ionbot.csv,57,/,colon,/,no
2192,PXD005354,01336_A01_P013152_S00_N01_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_A01_P013152_S00_N01_R2.mgf.gzip/01336_A01_P013152_S00_N01_R2.mgf.gzip.ionbot.csv,58,/,colon,/,no
2193,PXD005354,01336_A02_P013152_S00_N09_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_A02_P013152_S00_N09_R2.mgf.gzip/01336_A02_P013152_S00_N09_R2.mgf.gzip.ionbot.csv,58,/,colon,/,no
2194,PXD005354,01336_A03_P013152_S00_N17_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_A03_P013152_S00_N17_R2.mgf.gzip/01336_A03_P013152_S00_N17_R2.mgf.gzip.ionbot.csv,58,/,colon,/,no
2195,PXD005354,01336_A04_P013153_S00_N01_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_A04_P013153_S00_N01_R1.mgf.gzip/01336_A04_P013153_S00_N01_R1.mgf.gzip.ionbot.csv,59,/,colon,/,no
2196,PXD005354,01336_A05_P013153_S00_N09_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_A05_P013153_S00_N09_R1.mgf.gzip/01336_A05_P013153_S00_N09_R1.mgf.gzip.ionbot.csv,59,/,colon,/,no
2197,PXD005354,01336_A06_P013153_S00_N17_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_A06_P013153_S00_N17_R1.mgf.gzip/01336_A06_P013153_S00_N17_R1.mgf.gzip.ionbot.csv,59,/,colon,/,no
2198,PXD005354,01336_B01_P013152_S00_N02_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_B01_P013152_S00_N02_R2.mgf.gzip/01336_B01_P013152_S00_N02_R2.mgf.gzip.ionbot.csv,58,/,colon,/,no
2199,PXD005354,01336_B02_P013152_S00_N10_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_B02_P013152_S00_N10_R2.mgf.gzip/01336_B02_P013152_S00_N10_R2.mgf.gzip.ionbot.csv,58,/,colon,/,no
2200,PXD005354,01336_B03_P013152_S00_N18_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_B03_P013152_S00_N18_R2.mgf.gzip/01336_B03_P013152_S00_N18_R2.mgf.gzip.ionbot.csv,58,/,colon,/,no
2201,PXD005354,01336_B04_P013153_S00_N02_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_B04_P013153_S00_N02_R1.mgf.gzip/01336_B04_P013153_S00_N02_R1.mgf.gzip.ionbot.csv,59,/,colon,/,no
2202,PXD005354,01336_B05_P013153_S00_N10_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_B05_P013153_S00_N10_R1.mgf.gzip/01336_B05_P013153_S00_N10_R1.mgf.gzip.ionbot.csv,59,/,colon,/,no
2203,PXD005354,01336_B06_P013153_S00_N18_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_B06_P013153_S00_N18_R1.mgf.gzip/01336_B06_P013153_S00_N18_R1.mgf.gzip.ionbot.csv,59,/,colon,/,no
2204,PXD005354,01336_C01_P013152_S00_N03_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_C01_P013152_S00_N03_R2.mgf.gzip/01336_C01_P013152_S00_N03_R2.mgf.gzip.ionbot.csv,58,/,colon,/,no
2205,PXD005354,01336_C02_P013152_S00_N11_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_C02_P013152_S00_N11_R2.mgf.gzip/01336_C02_P013152_S00_N11_R2.mgf.gzip.ionbot.csv,58,/,colon,/,no
2206,PXD005354,01336_C03_P013152_S00_N19_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_C03_P013152_S00_N19_R2.mgf.gzip/01336_C03_P013152_S00_N19_R2.mgf.gzip.ionbot.csv,58,/,colon,/,no
2207,PXD005354,01336_C04_P013153_S00_N03_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_C04_P013153_S00_N03_R1.mgf.gzip/01336_C04_P013153_S00_N03_R1.mgf.gzip.ionbot.csv,59,/,colon,/,no
2208,PXD005354,01336_C05_P013153_S00_N11_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_C05_P013153_S00_N11_R1.mgf.gzip/01336_C05_P013153_S00_N11_R1.mgf.gzip.ionbot.csv,59,/,colon,/,no
2209,PXD005354,01336_C06_P013153_S00_N19_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_C06_P013153_S00_N19_R1.mgf.gzip/01336_C06_P013153_S00_N19_R1.mgf.gzip.ionbot.csv,59,/,colon,/,no
2210,PXD005354,01336_D01_P013152_S00_N04_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_D01_P013152_S00_N04_R2.mgf.gzip/01336_D01_P013152_S00_N04_R2.mgf.gzip.ionbot.csv,58,/,colon,/,no
2211,PXD005354,01336_D02_P013152_S00_N12_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_D02_P013152_S00_N12_R2.mgf.gzip/01336_D02_P013152_S00_N12_R2.mgf.gzip.ionbot.csv,58,/,colon,/,no
2212,PXD005354,01336_D03_P013152_S00_N20_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_D03_P013152_S00_N20_R2.mgf.gzip/01336_D03_P013152_S00_N20_R2.mgf.gzip.ionbot.csv,58,/,colon,/,no
2213,PXD005354,01336_D04_P013153_S00_N04_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_D04_P013153_S00_N04_R1.mgf.gzip/01336_D04_P013153_S00_N04_R1.mgf.gzip.ionbot.csv,59,/,colon,/,no
2214,PXD005354,01336_D05_P013153_S00_N12_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_D05_P013153_S00_N12_R1.mgf.gzip/01336_D05_P013153_S00_N12_R1.mgf.gzip.ionbot.csv,59,/,colon,/,no
2215,PXD005354,01336_D06_P013153_S00_N20_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_D06_P013153_S00_N20_R1.mgf.gzip/01336_D06_P013153_S00_N20_R1.mgf.gzip.ionbot.csv,59,/,colon,/,no
2216,PXD005354,01336_E01_P013152_S00_N05_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_E01_P013152_S00_N05_R2.mgf.gzip/01336_E01_P013152_S00_N05_R2.mgf.gzip.ionbot.csv,58,/,colon,/,no
2217,PXD005354,01336_E02_P013152_S00_N13_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_E02_P013152_S00_N13_R2.mgf.gzip/01336_E02_P013152_S00_N13_R2.mgf.gzip.ionbot.csv,58,/,colon,/,no
2218,PXD005354,01336_E03_P013152_S00_N21_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_E03_P013152_S00_N21_R2.mgf.gzip/01336_E03_P013152_S00_N21_R2.mgf.gzip.ionbot.csv,58,/,colon,/,no
2219,PXD005354,01336_E04_P013153_S00_N05_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_E04_P013153_S00_N05_R1.mgf.gzip/01336_E04_P013153_S00_N05_R1.mgf.gzip.ionbot.csv,59,/,colon,/,no
2220,PXD005354,01336_E05_P013153_S00_N13_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_E05_P013153_S00_N13_R1.mgf.gzip/01336_E05_P013153_S00_N13_R1.mgf.gzip.ionbot.csv,59,/,colon,/,no
2221,PXD005354,01336_E06_P013153_S00_N21_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_E06_P013153_S00_N21_R1.mgf.gzip/01336_E06_P013153_S00_N21_R1.mgf.gzip.ionbot.csv,59,/,colon,/,no
2222,PXD005354,01336_F01_P013152_S00_N06_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_F01_P013152_S00_N06_R2.mgf.gzip/01336_F01_P013152_S00_N06_R2.mgf.gzip.ionbot.csv,58,/,colon,/,no
2223,PXD005354,01336_F02_P013152_S00_N14_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_F02_P013152_S00_N14_R2.mgf.gzip/01336_F02_P013152_S00_N14_R2.mgf.gzip.ionbot.csv,58,/,colon,/,no
2224,PXD005354,01336_F03_P013152_S00_N22_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_F03_P013152_S00_N22_R2.mgf.gzip/01336_F03_P013152_S00_N22_R2.mgf.gzip.ionbot.csv,58,/,colon,/,no
2225,PXD005354,01336_F04_P013153_S00_N06_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_F04_P013153_S00_N06_R1.mgf.gzip/01336_F04_P013153_S00_N06_R1.mgf.gzip.ionbot.csv,59,/,colon,/,no
2226,PXD005354,01336_F05_P013153_S00_N14_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_F05_P013153_S00_N14_R1.mgf.gzip/01336_F05_P013153_S00_N14_R1.mgf.gzip.ionbot.csv,59,/,colon,/,no
2227,PXD005354,01336_F06_P013153_S00_N22_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_F06_P013153_S00_N22_R1.mgf.gzip/01336_F06_P013153_S00_N22_R1.mgf.gzip.ionbot.csv,59,/,colon,/,no
2228,PXD005354,01336_G01_P013152_S00_N07_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_G01_P013152_S00_N07_R2.mgf.gzip/01336_G01_P013152_S00_N07_R2.mgf.gzip.ionbot.csv,58,/,colon,/,no
2229,PXD005354,01336_G02_P013152_S00_N15_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_G02_P013152_S00_N15_R2.mgf.gzip/01336_G02_P013152_S00_N15_R2.mgf.gzip.ionbot.csv,58,/,colon,/,no
2230,PXD005354,01336_G03_P013152_S00_N23_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_G03_P013152_S00_N23_R2.mgf.gzip/01336_G03_P013152_S00_N23_R2.mgf.gzip.ionbot.csv,58,/,colon,/,no
2231,PXD005354,01336_G04_P013153_S00_N07_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_G04_P013153_S00_N07_R1.mgf.gzip/01336_G04_P013153_S00_N07_R1.mgf.gzip.ionbot.csv,59,/,colon,/,no
2232,PXD005354,01336_G05_P013153_S00_N15_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_G05_P013153_S00_N15_R1.mgf.gzip/01336_G05_P013153_S00_N15_R1.mgf.gzip.ionbot.csv,59,/,colon,/,no
2233,PXD005354,01336_G06_P013153_S00_N23_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_G06_P013153_S00_N23_R1.mgf.gzip/01336_G06_P013153_S00_N23_R1.mgf.gzip.ionbot.csv,59,/,colon,/,no
2234,PXD005354,01336_H01_P013152_S00_N08_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_H01_P013152_S00_N08_R2.mgf.gzip/01336_H01_P013152_S00_N08_R2.mgf.gzip.ionbot.csv,58,/,colon,/,no
2235,PXD005354,01336_H02_P013152_S00_N16_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_H02_P013152_S00_N16_R2.mgf.gzip/01336_H02_P013152_S00_N16_R2.mgf.gzip.ionbot.csv,58,/,colon,/,no
2236,PXD005354,01336_H03_P013152_S00_N24_R2,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_H03_P013152_S00_N24_R2.mgf.gzip/01336_H03_P013152_S00_N24_R2.mgf.gzip.ionbot.csv,58,/,colon,/,no
2237,PXD005354,01336_H04_P013153_S00_N08_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_H04_P013153_S00_N08_R1.mgf.gzip/01336_H04_P013153_S00_N08_R1.mgf.gzip.ionbot.csv,59,/,colon,/,no
2238,PXD005354,01336_H05_P013153_S00_N16_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_H05_P013153_S00_N16_R1.mgf.gzip/01336_H05_P013153_S00_N16_R1.mgf.gzip.ionbot.csv,59,/,colon,/,no
2239,PXD005354,01336_H06_P013153_S00_N24_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01336_H06_P013153_S00_N24_R1.mgf.gzip/01336_H06_P013153_S00_N24_R1.mgf.gzip.ionbot.csv,59,/,colon,/,no
2240,PXD005354,01337_A01_P013154_S00_N01_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01337_A01_P013154_S00_N01_R1.mgf.gzip/01337_A01_P013154_S00_N01_R1.mgf.gzip.ionbot.csv,60,/,colon,/,no
2241,PXD005354,01337_A02_P013154_S00_N09_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01337_A02_P013154_S00_N09_R1.mgf.gzip/01337_A02_P013154_S00_N09_R1.mgf.gzip.ionbot.csv,60,/,colon,/,no
2242,PXD005354,01337_A03_P013154_S00_N17_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01337_A03_P013154_S00_N17_R1.mgf.gzip/01337_A03_P013154_S00_N17_R1.mgf.gzip.ionbot.csv,60,/,colon,/,no
2243,PXD005354,01337_A04_P013155_S00_N01_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01337_A04_P013155_S00_N01_R1.mgf.gzip/01337_A04_P013155_S00_N01_R1.mgf.gzip.ionbot.csv,61,/,colon,/,no
2244,PXD005354,01337_A05_P013155_S00_N09_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01337_A05_P013155_S00_N09_R1.mgf.gzip/01337_A05_P013155_S00_N09_R1.mgf.gzip.ionbot.csv,61,/,colon,/,no
2245,PXD005354,01337_A06_P013155_S00_N17_R1,yes,CRC,colorectal cancer,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005354/IONBOT_v0.7.0/01337_A06_P013155_S00_N17_R1.mgf.gzip/01337_A06_P013155_S00_N17_R1.mgf.gzip.ionbot.csv,61,/,colon,/,no
