,PXD,RAW,Useable,cell_line,disease,tissue_type,treatment,sub_cell,pool_id,file_path,ionbot_version
2582,PXD005946,00296_G03_P001905_B00K_A00_R1,yes,SW620,adenocarcinoma,colon,/,/,36,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00296_G03_P001905_B00K_A00_R1.mgf.gzip/00296_G03_P001905_B00K_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2583,PXD005946,00296_G04_P001906_B00G_A00_R2,yes,A549,adenocarcinoma,lung,/,/,37,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00296_G04_P001906_B00G_A00_R2.mgf.gzip/00296_G04_P001906_B00G_A00_R2.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2584,PXD005946,00296_H01_P001904_B00H_A00_R1,yes,HL60,myeloid leukemia,blood,/,/,35,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00296_H01_P001904_B00H_A00_R1.mgf.gzip/00296_H01_P001904_B00H_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2585,PXD005946,00296_H02_P001905_B00D_A00_R1,yes,SW620,adenocarcinoma,colon,/,/,36,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00296_H02_P001905_B00D_A00_R1.mgf.gzip/00296_H02_P001905_B00D_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2586,PXD005946,00296_H03_P001905_B00L_A00_R1,yes,SW620,adenocarcinoma,colon,/,/,36,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00296_H03_P001905_B00L_A00_R1.mgf.gzip/00296_H03_P001905_B00L_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2587,PXD005946,00296_H04_P001906_B00H_A00_R2,yes,A549,adenocarcinoma,lung,/,/,37,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00296_H04_P001906_B00H_A00_R2.mgf.gzip/00296_H04_P001906_B00H_A00_R2.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2588,PXD005946,00297_A01_P001888_B00A_A00_R1,yes,OVCAR-4,adenocarcinoma,ovary,/,/,29,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00297_A01_P001888_B00A_A00_R1.mgf.gzip/00297_A01_P001888_B00A_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2589,PXD005946,00297_A02_P001888_B00I_A00_R1,yes,OVCAR-4,adenocarcinoma,ovary,/,/,29,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00297_A02_P001888_B00I_A00_R1.mgf.gzip/00297_A02_P001888_B00I_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2590,PXD005946,00297_A06_P001891_B00E_A00_R1,yes,UACC62,melanoma,skin,/,/,30,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00297_A06_P001891_B00E_A00_R1.mgf.gzip/00297_A06_P001891_B00E_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2591,PXD005946,00297_B01_P001888_B00B_A00_R1,yes,OVCAR-4,adenocarcinoma,ovary,/,/,29,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00297_B01_P001888_B00B_A00_R1.mgf.gzip/00297_B01_P001888_B00B_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2592,PXD005946,00297_B02_P001888_B00J_A00_R1,yes,OVCAR-4,adenocarcinoma,ovary,/,/,29,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00297_B02_P001888_B00J_A00_R1.mgf.gzip/00297_B02_P001888_B00J_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2593,PXD005946,00297_B06_P001891_B00F_A00_R1,yes,UACC62,melanoma,skin,/,/,30,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00297_B06_P001891_B00F_A00_R1.mgf.gzip/00297_B06_P001891_B00F_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2594,PXD005946,00297_C01_P001888_B00C_A00_R1,yes,OVCAR-4,adenocarcinoma,ovary,/,/,29,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00297_C01_P001888_B00C_A00_R1.mgf.gzip/00297_C01_P001888_B00C_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2595,PXD005946,00297_C02_P001888_B00K_A00_R1,yes,OVCAR-4,adenocarcinoma,ovary,/,/,29,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00297_C02_P001888_B00K_A00_R1.mgf.gzip/00297_C02_P001888_B00K_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2596,PXD005946,00297_C06_P001891_B00G_A00_R1,yes,UACC62,melanoma,skin,/,/,30,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00297_C06_P001891_B00G_A00_R1.mgf.gzip/00297_C06_P001891_B00G_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2597,PXD005946,00297_D01_P001888_B00D_A00_R1,yes,OVCAR-4,adenocarcinoma,ovary,/,/,29,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00297_D01_P001888_B00D_A00_R1.mgf.gzip/00297_D01_P001888_B00D_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2598,PXD005946,00297_D02_P001888_B00L_A00_R1,yes,OVCAR-4,adenocarcinoma,ovary,/,/,29,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00297_D02_P001888_B00L_A00_R1.mgf.gzip/00297_D02_P001888_B00L_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2599,PXD005946,00297_D06_P001891_B00H_A00_R1,yes,UACC62,melanoma,skin,/,/,30,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00297_D06_P001891_B00H_A00_R1.mgf.gzip/00297_D06_P001891_B00H_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2600,PXD005946,00297_E01_P001888_B00E_A00_R1,yes,OVCAR-4,adenocarcinoma,ovary,/,/,29,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00297_E01_P001888_B00E_A00_R1.mgf.gzip/00297_E01_P001888_B00E_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2601,PXD005946,00297_E05_P001891_B00A_A00_R2,yes,UACC62,melanoma,skin,/,/,30,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00297_E05_P001891_B00A_A00_R2.mgf.gzip/00297_E05_P001891_B00A_A00_R2.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2602,PXD005946,00297_E06_P001891_B00I_A00_R1,yes,UACC62,melanoma,skin,/,/,30,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00297_E06_P001891_B00I_A00_R1.mgf.gzip/00297_E06_P001891_B00I_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2603,PXD005946,00297_F01_P001888_B00F_A00_R1,yes,OVCAR-4,adenocarcinoma,ovary,/,/,29,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00297_F01_P001888_B00F_A00_R1.mgf.gzip/00297_F01_P001888_B00F_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2604,PXD005946,00297_F05_P001891_B00B_A00_R2,yes,UACC62,melanoma,skin,/,/,30,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00297_F05_P001891_B00B_A00_R2.mgf.gzip/00297_F05_P001891_B00B_A00_R2.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2605,PXD005946,00297_F06_P001891_B00J_A00_R1,yes,UACC62,melanoma,skin,/,/,30,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00297_F06_P001891_B00J_A00_R1.mgf.gzip/00297_F06_P001891_B00J_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2606,PXD005946,00297_G01_P001888_B00G_A00_R1,yes,OVCAR-4,adenocarcinoma,ovary,/,/,29,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00297_G01_P001888_B00G_A00_R1.mgf.gzip/00297_G01_P001888_B00G_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2607,PXD005946,00297_G05_P001891_B00C_A00_R1,yes,UACC62,melanoma,skin,/,/,30,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00297_G05_P001891_B00C_A00_R1.mgf.gzip/00297_G05_P001891_B00C_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2608,PXD005946,00297_G06_P001891_B00K_A00_R1,yes,UACC62,melanoma,skin,/,/,30,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00297_G06_P001891_B00K_A00_R1.mgf.gzip/00297_G06_P001891_B00K_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2609,PXD005946,00297_H01_P001888_B00H_A00_R1,yes,OVCAR-4,adenocarcinoma,ovary,/,/,29,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00297_H01_P001888_B00H_A00_R1.mgf.gzip/00297_H01_P001888_B00H_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2610,PXD005946,00297_H05_P001891_B00D_A00_R1,yes,UACC62,melanoma,skin,/,/,30,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00297_H05_P001891_B00D_A00_R1.mgf.gzip/00297_H05_P001891_B00D_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2611,PXD005946,00297_H06_P001891_B00L_A00_R1,yes,UACC62,melanoma,skin,/,/,30,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00297_H06_P001891_B00L_A00_R1.mgf.gzip/00297_H06_P001891_B00L_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2612,PXD005946,00298_A03_P001897_B00E_A00_R1,yes,UACC257,melanoma,skin,/,/,32,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_A03_P001897_B00E_A00_R1.mgf.gzip/00298_A03_P001897_B00E_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2613,PXD005946,00298_A06_P001899_B00E_A00_R1,yes,SNB19,astrocytoma,brain,/,/,33,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_A06_P001899_B00E_A00_R1.mgf.gzip/00298_A06_P001899_B00E_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2614,PXD005946,00298_A12_P001903_B00E_A00_R1,yes,RCC,adenocarcinoma,kidney,/,/,34,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_A12_P001903_B00E_A00_R1.mgf.gzip/00298_A12_P001903_B00E_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2615,PXD005946,00298_B03_P001897_B00F_A00_R1,yes,UACC257,melanoma,skin,/,/,32,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_B03_P001897_B00F_A00_R1.mgf.gzip/00298_B03_P001897_B00F_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2616,PXD005946,00298_B06_P001899_B00F_A00_R1,yes,SNB19,astrocytoma,brain,/,/,33,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_B06_P001899_B00F_A00_R1.mgf.gzip/00298_B06_P001899_B00F_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2617,PXD005946,00298_B12_P001903_B00F_A00_R1,yes,RCC,adenocarcinoma,kidney,/,/,34,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_B12_P001903_B00F_A00_R1.mgf.gzip/00298_B12_P001903_B00F_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2618,PXD005946,00298_C03_P001897_B00G_A00_R1,yes,UACC257,melanoma,skin,/,/,32,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_C03_P001897_B00G_A00_R1.mgf.gzip/00298_C03_P001897_B00G_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2619,PXD005946,00298_C06_P001899_B00G_A00_R1,yes,SNB19,astrocytoma,brain,/,/,33,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_C06_P001899_B00G_A00_R1.mgf.gzip/00298_C06_P001899_B00G_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2620,PXD005946,00298_C12_P001903_B00G_A00_R1,yes,RCC,adenocarcinoma,kidney,/,/,34,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_C12_P001903_B00G_A00_R1.mgf.gzip/00298_C12_P001903_B00G_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2621,PXD005946,00298_D03_P001897_B00H_A00_R2,yes,UACC257,melanoma,skin,/,/,32,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_D03_P001897_B00H_A00_R2.mgf.gzip/00298_D03_P001897_B00H_A00_R2.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2622,PXD005946,00298_D06_P001899_B00H_A00_R1,yes,SNB19,astrocytoma,brain,/,/,33,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_D06_P001899_B00H_A00_R1.mgf.gzip/00298_D06_P001899_B00H_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2623,PXD005946,00298_D12_P001903_B00H_A00_R1,yes,RCC,adenocarcinoma,kidney,/,/,34,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_D12_P001903_B00H_A00_R1.mgf.gzip/00298_D12_P001903_B00H_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2624,PXD005946,00298_E02_P001897_B00A_A00_R1,yes,UACC257,melanoma,skin,/,/,32,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_E02_P001897_B00A_A00_R1.mgf.gzip/00298_E02_P001897_B00A_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2625,PXD005946,00298_E03_P001897_B00I_A00_R1,yes,UACC257,melanoma,skin,/,/,32,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_E03_P001897_B00I_A00_R1.mgf.gzip/00298_E03_P001897_B00I_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2626,PXD005946,00298_E05_P001899_B00A_A00_R1,yes,SNB19,astrocytoma,brain,/,/,33,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_E05_P001899_B00A_A00_R1.mgf.gzip/00298_E05_P001899_B00A_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2627,PXD005946,00298_E06_P001899_B00I_A00_R1,yes,SNB19,astrocytoma,brain,/,/,33,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_E06_P001899_B00I_A00_R1.mgf.gzip/00298_E06_P001899_B00I_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2628,PXD005946,00298_E11_P001903_B00A_A00_R1,yes,RCC,adenocarcinoma,kidney,/,/,34,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_E11_P001903_B00A_A00_R1.mgf.gzip/00298_E11_P001903_B00A_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2629,PXD005946,00298_E12_P001903_B00I_A00_R1,yes,RCC,adenocarcinoma,kidney,/,/,34,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_E12_P001903_B00I_A00_R1.mgf.gzip/00298_E12_P001903_B00I_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2630,PXD005946,00298_F02_P001897_B00B_A00_R1,yes,UACC257,melanoma,skin,/,/,32,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_F02_P001897_B00B_A00_R1.mgf.gzip/00298_F02_P001897_B00B_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2631,PXD005946,00298_F03_P001897_B00J_A00_R1,yes,UACC257,melanoma,skin,/,/,32,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_F03_P001897_B00J_A00_R1.mgf.gzip/00298_F03_P001897_B00J_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2632,PXD005946,00298_F05_P001899_B00B_A00_R1,yes,SNB19,astrocytoma,brain,/,/,33,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_F05_P001899_B00B_A00_R1.mgf.gzip/00298_F05_P001899_B00B_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2633,PXD005946,00298_F06_P001899_B00J_A00_R1,yes,SNB19,astrocytoma,brain,/,/,33,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_F06_P001899_B00J_A00_R1.mgf.gzip/00298_F06_P001899_B00J_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2634,PXD005946,00298_F11_P001903_B00B_A00_R1,yes,RCC,adenocarcinoma,kidney,/,/,34,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_F11_P001903_B00B_A00_R1.mgf.gzip/00298_F11_P001903_B00B_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2635,PXD005946,00298_F12_P001903_B00J_A00_R1,yes,RCC,adenocarcinoma,kidney,/,/,34,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_F12_P001903_B00J_A00_R1.mgf.gzip/00298_F12_P001903_B00J_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2636,PXD005946,00298_G02_P001897_B00C_A00_R1,yes,UACC257,melanoma,skin,/,/,32,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_G02_P001897_B00C_A00_R1.mgf.gzip/00298_G02_P001897_B00C_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2637,PXD005946,00298_G03_P001897_B00K_A00_R1,yes,UACC257,melanoma,skin,/,/,32,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_G03_P001897_B00K_A00_R1.mgf.gzip/00298_G03_P001897_B00K_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2638,PXD005946,00298_G05_P001899_B00C_A00_R1,yes,SNB19,astrocytoma,brain,/,/,33,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_G05_P001899_B00C_A00_R1.mgf.gzip/00298_G05_P001899_B00C_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2639,PXD005946,00298_G06_P001899_B00K_A00_R1,yes,SNB19,astrocytoma,brain,/,/,33,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_G06_P001899_B00K_A00_R1.mgf.gzip/00298_G06_P001899_B00K_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2640,PXD005946,00298_G11_P001903_B00C_A00_R1,yes,RCC,adenocarcinoma,kidney,/,/,34,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_G11_P001903_B00C_A00_R1.mgf.gzip/00298_G11_P001903_B00C_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2641,PXD005946,00298_G12_P001903_B00K_A00_R1,yes,RCC,adenocarcinoma,kidney,/,/,34,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_G12_P001903_B00K_A00_R1.mgf.gzip/00298_G12_P001903_B00K_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2642,PXD005946,00298_H02_P001897_B00D_A00_R1,yes,UACC257,melanoma,skin,/,/,32,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_H02_P001897_B00D_A00_R1.mgf.gzip/00298_H02_P001897_B00D_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2643,PXD005946,00298_H03_P001897_B00L_A00_R1,yes,UACC257,melanoma,skin,/,/,32,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_H03_P001897_B00L_A00_R1.mgf.gzip/00298_H03_P001897_B00L_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2644,PXD005946,00298_H05_P001899_B00D_A00_R1,yes,SNB19,astrocytoma,brain,/,/,33,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_H05_P001899_B00D_A00_R1.mgf.gzip/00298_H05_P001899_B00D_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2645,PXD005946,00298_H06_P001899_B00L_A00_R1,yes,SNB19,astrocytoma,brain,/,/,33,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_H06_P001899_B00L_A00_R1.mgf.gzip/00298_H06_P001899_B00L_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2646,PXD005946,00298_H11_P001903_B00D_A00_R1,yes,RCC,adenocarcinoma,kidney,/,/,34,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_H11_P001903_B00D_A00_R1.mgf.gzip/00298_H11_P001903_B00D_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2647,PXD005946,00298_H12_P001903_B00L_A00_R1,yes,RCC,adenocarcinoma,kidney,/,/,34,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00298_H12_P001903_B00L_A00_R1.mgf.gzip/00298_H12_P001903_B00L_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2648,PXD005946,00441_A03_P003196_B00E_A00_R1,yes,A498,carcinoma,kidney,/,/,38,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00441_A03_P003196_B00E_A00_R1.mgf.gzip/00441_A03_P003196_B00E_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2649,PXD005946,00441_A04_P003197_B00A_A00_R2,yes,CCRF-CEM,leukemia,T-cell,/,/,39,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00441_A04_P003197_B00A_A00_R2.mgf.gzip/00441_A04_P003197_B00A_A00_R2.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2650,PXD005946,00441_A05_P003197_B00I_A00_R1,yes,CCRF-CEM,leukemia,T-cell,/,/,39,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00441_A05_P003197_B00I_A00_R1.mgf.gzip/00441_A05_P003197_B00I_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2651,PXD005946,00441_A06_P003198_B00E_A00_R1,yes,NCI-H23,adenocarcinoma,lung,/,/,40,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00441_A06_P003198_B00E_A00_R1.mgf.gzip/00441_A06_P003198_B00E_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2652,PXD005946,00441_A07_P003199_B00A_A00_R1,yes,MALME-3M,melanoma,skin,/,/,41,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00441_A07_P003199_B00A_A00_R1.mgf.gzip/00441_A07_P003199_B00A_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2653,PXD005946,00441_A08_P003199_B00I_A00_R1,yes,MALME-3M,melanoma,skin,/,/,41,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00441_A08_P003199_B00I_A00_R1.mgf.gzip/00441_A08_P003199_B00I_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2654,PXD005946,00441_A10_P003201_B00A_A00_R1,yes,UO31,carcinoma,kidney,/,/,42,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00441_A10_P003201_B00A_A00_R1.mgf.gzip/00441_A10_P003201_B00A_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2655,PXD005946,00441_A11_P003201_B00I_A00_R1,yes,UO31,carcinoma,kidney,/,/,42,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00441_A11_P003201_B00I_A00_R1.mgf.gzip/00441_A11_P003201_B00I_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2656,PXD005946,00441_B03_P003196_B00F_A00_R1,yes,A498,carcinoma,kidney,/,/,38,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00441_B03_P003196_B00F_A00_R1.mgf.gzip/00441_B03_P003196_B00F_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2657,PXD005946,00441_B04_P003197_B00B_A00_R2,yes,CCRF-CEM,leukemia,T-cell,/,/,39,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00441_B04_P003197_B00B_A00_R2.mgf.gzip/00441_B04_P003197_B00B_A00_R2.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2658,PXD005946,00441_B05_P003197_B00J_A00_R1,yes,CCRF-CEM,leukemia,T-cell,/,/,39,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00441_B05_P003197_B00J_A00_R1.mgf.gzip/00441_B05_P003197_B00J_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
2659,PXD005946,00441_B06_P003198_B00F_A00_R1,yes,NCI-H23,adenocarcinoma,lung,/,/,40,/home/compomics/mounts/conode55/pride/PRIDE_DATA/PXD005946/IONBOT_v0.7.0/00441_B06_P003198_B00F_A00_R1.mgf.gzip/00441_B06_P003198_B00F_A00_R1.mgf.gzip.ionbot.csv,IONBOT_v0.7.0
